289,11240,2
289,11244,1
289,11388,1
289,11652,1
289,12852,1
289,12946,2
289,13124,1
289,13898,1
289,14541,1
289,15015,1
289,15187,1
305,59,5
305,87,1
305,169,1
305,172,1
305,328,1
305,483,1
305,616,1
305,792,1
305,839,2
305,923,1
305,1385,1
305,1702,2
305,1850,1
305,2084,1
305,2088,2
305,2658,1
305,2671,1
305,2712,2
305,2854,1
305,2907,1
305,2913,1
305,2918,1
305,2999,2
305,3043,1
305,3106,1
305,3144,2
305,3386,6
305,3392,1
305,3613,1
305,3753,1
305,3877,1
305,4107,2
305,4717,1
305,4735,1
305,4854,1
305,4976,2
305,4985,1
305,5011,2
305,5068,2
305,5326,1
305,5424,2
305,5460,1
305,5540,1
305,5633,1
305,5861,1
305,5937,1
305,6504,1
305,6776,2
305,6802,1
305,7153,1
305,7154,2
305,7238,1
305,7640,1
305,7725,1
305,8030,1
305,8498,1
305,8626,1
305,8637,1
305,8638,2
305,8696,1
305,8823,1
305,8935,1
305,8988,1
305,9433,1
305,9527,2
305,9569,1
305,9697,3
305,9724,1
305,9798,1
305,9989,1
305,9995,1
305,10046,2
305,10053,2
305,10332,1
305,10469,1
305,10765,1
305,10802,1
305,10803,1
305,11169,1
305,11240,1
305,11584,1
305,11730,1
305,11738,1
305,11971,2
305,12068,1
305,12172,1
305,12371,1
305,12373,1
305,12647,4
305,12783,1
305,12862,1
305,13157,1
305,13311,1
305,13417,1
305,13439,1
305,13500,1
305,13527,1
305,13800,2
305,13894,2
305,13895,1
305,13977,1
305,14040,3
305,14074,1
305,14188,1
305,14657,1
305,14860,1
305,15252,1
305,15383,1
305,15417,1
326,328,4
326,922,1
326,937,1
326,1850,1
326,2042,1
326,2394,1
326,2702,4
326,3096,1
326,3754,1
326,4963,1
326,4964,2
326,4980,1
326,5285,1
326,5548,1
326,6009,5
326,6653,3
326,7888,1
326,8399,1
326,10388,1
326,10831,1
326,11241,1
326,12371,1
326,12390,1
326,12402,1
326,12422,1
326,13840,1
326,15136,3
326,15180,1
425,942,1
425,968,1
425,1111,1
425,1256,1
425,1288,1
425,2135,1
425,2638,1
425,2712,1
425,3197,1
425,3504,1
425,4107,1
425,4172,1
425,4354,1
425,5193,1
425,5857,1
425,6230,1
425,6338,1
425,7386,1
425,7930,2
425,8005,1
425,8638,1
425,8917,1
425,10037,1
425,11851,1
425,12080,1
425,12172,1
425,12188,1
425,12326,1
425,12623,1
425,12789,2
425,13009,1
425,13424,1
425,13840,1
425,13947,1
425,14905,1
446,87,10
446,168,1
446,201,4
446,324,1
446,440,1
446,536,1
446,692,3
446,701,1
446,722,1
446,769,1
446,1098,1
446,1186,1
446,1264,1
446,1283,2
446,1309,1
446,1421,1
446,1724,1
446,1920,1
446,2084,2
446,2088,4
446,2518,1
446,2689,1
446,2695,4
446,2916,1
446,3117,5
446,3123,1
446,3362,2
446,3470,2
446,3504,1
446,3563,1
446,3612,5
446,3806,1
446,3878,1
446,3882,1
446,3938,1
446,4057,1
446,4059,1
446,4107,1
446,4138,1
446,4270,1
446,4489,1
446,4491,1
446,5112,1
446,5129,1
446,5664,1
446,5935,2
446,6054,1
446,6668,1
446,6748,1
446,7051,1
446,7162,1
446,7163,5
446,7295,1
446,7363,2
446,7521,1
446,7771,1
446,8206,1
446,8325,1
446,8451,1
446,8498,1
446,8724,1
446,8726,1
446,8727,1
446,8872,1
446,8988,1
446,9200,1
446,9404,1
446,9448,2
446,9471,1
446,9549,1
446,9898,2
446,9919,1
446,9945,2
446,9977,5
446,10053,5
446,10056,4
446,10096,1
446,10116,1
446,10198,5
446,10216,1
446,10300,1
446,10310,7
446,10469,1
446,10568,1
446,10676,1
446,10870,1
446,10880,3
446,11177,1
446,11182,1
446,11210,1
446,11240,2
446,11243,1
446,11388,1
446,11448,1
446,11583,1
446,11683,1
446,11685,2
446,11738,2
446,12227,1
446,12305,13
446,12394,1
446,12402,3
446,12479,3
446,12483,9
446,12672,2
446,13134,2
446,13141,3
446,13146,1
446,13216,10
446,13431,2
446,13804,1
446,14031,1
446,15304,1
446,15384,1
469,172,1
469,536,1
469,720,1
469,721,1
469,817,1
469,1421,1
469,2084,1
469,2086,1
469,2839,2
469,3082,1
469,3144,4
469,3657,1
469,3792,2
469,4746,1
469,5278,2
469,5280,1
469,5540,1
469,5548,1
469,6653,1
469,6740,1
469,6856,2
469,6857,2
469,6861,1
469,7042,1
469,7308,1
469,7415,1
469,7539,2
469,7723,1
469,8834,1
469,9565,1
469,9735,1
469,9788,1
469,9887,1
469,9890,1
469,10480,1
469,10481,2
469,10707,1
469,10802,1
469,11051,1
469,11054,3
469,11170,1
469,11253,1
469,11386,1
469,12880,1
469,12943,1
469,14023,1
469,14074,2
469,14235,1
469,14707,2
485,573,1
485,2366,1
485,3480,1
485,3694,1
485,4798,1
485,5090,1
485,5584,1
485,7330,1
485,7459,1
485,7920,1
485,7950,2
485,8651,1
485,10013,1
485,11854,1
485,11860,1
485,12274,1
485,12486,1
485,15136,2
485,15416,3
488,649,1
488,2461,1
488,5937,1
488,6391,1
488,8325,2
488,9302,1
488,12680,1
488,13895,1
488,14291,1
488,14902,1
488,15382,1
522,173,1
522,3121,1
522,4504,1
522,4650,1
522,4735,1
522,4813,1
522,5283,1
522,5544,1
522,5658,1
522,5678,1
522,5738,1
522,5937,1
522,6433,1
522,6642,1
522,6697,1
522,6925,1
522,8325,1
522,8419,1
522,8960,1
522,9440,1
522,9994,1
522,11241,1
522,11873,1
522,12789,1
522,12854,1
522,14171,1
522,15044,1
522,15261,1
553,294,1
553,1373,1
553,2266,1
553,2583,1
553,4163,1
553,4881,1
553,5000,1
553,5409,2
553,5411,1
553,5738,3
553,5889,1
553,6320,3
553,6958,1
553,8960,2
553,9934,1
553,10046,1
553,10329,2
553,10336,1
553,10388,1
553,11645,1
553,11994,1
553,13632,3
553,14916,1
553,15148,1
596,105,1
596,267,1
596,976,1
596,1186,1
596,1268,1
596,1283,1
596,1652,1
596,1811,1
596,1871,1
596,2057,3
596,2285,3
596,2332,1
596,2487,1
596,2671,1
596,2753,1
596,2917,1
596,2968,3
596,3316,2
596,3876,1
596,3924,1
596,3990,1
596,4586,1
596,4745,1
596,4986,1
596,5057,2
596,5193,1
596,5305,1
596,5540,1
596,5706,3
596,5773,3
596,6236,1
596,6420,1
596,6596,1
596,6740,1
596,7087,1
596,7137,1
596,8034,1
596,8148,1
596,8179,1
596,8199,1
596,8484,1
596,8494,3
596,8893,1
596,9165,2
596,9177,2
596,9561,2
596,9567,1
596,9668,1
596,10388,1
596,10765,1
596,10923,2
596,10981,1
596,11210,1
596,11240,1
596,11463,1
596,11568,1
596,11640,1
596,12283,1
596,12351,1
596,12371,1
596,12505,1
596,12854,1
596,12856,1
596,12905,1
596,12954,1
596,13029,1
596,13040,2
596,13104,1
596,13294,1
596,13334,1
596,13424,1
596,13486,1
596,13721,2
596,13995,1
596,14120,1
596,14377,1
596,14604,1
596,14890,1
596,15015,2
596,15139,1
608,2266,1
608,3144,1
608,3188,1
608,5267,1
608,5473,1
608,6522,1
608,9215,1
608,10153,1
608,13286,1
608,13424,1
608,13426,2
616,554,1
616,572,1
616,876,1
616,922,1
616,1264,1
616,1850,1
616,2180,1
616,2753,1
616,2852,1
616,3035,1
616,3123,1
616,3144,1
616,3362,1
616,4270,1
616,4340,1
616,4414,2
616,4449,1
616,5281,1
616,5540,1
616,5773,1
616,6768,1
616,6971,1
616,8058,2
616,8148,1
616,8638,1
616,8658,1
616,10747,1
616,11536,1
616,11567,1
616,12305,1
616,12371,1
616,12428,1
616,12880,2
616,13712,2
616,14732,1
616,15250,1
630,87,1
630,240,1
630,577,1
630,616,1
630,786,1
630,1196,1
630,2693,1
630,6740,1
630,7213,1
630,7539,1
630,9250,1
630,10219,1
630,11404,1
630,11966,1
630,13647,1
636,646,1
636,3868,1
636,5684,1
636,5857,1
636,6971,1
636,7073,1
636,7997,1
636,8709,1
636,8713,1
636,9565,1
636,10943,1
636,11645,1
636,12892,1
636,13040,1
636,13134,1
636,13334,1
636,13687,1
636,13893,1
636,14868,2
726,702,1
726,1231,1
726,1605,1
726,1606,1
726,3993,1
726,4143,2
726,4892,1
726,5738,1
726,6037,1
726,6386,1
726,7497,2
726,8080,1
726,8184,1
726,8477,1
726,10296,1
726,10388,1
726,13015,1
726,13016,1
726,13288,1
726,13642,1
726,13705,1
730,786,1
730,3494,1
730,5935,1
730,7180,1
730,7425,1
730,7539,1
730,8148,1
730,8288,1
730,9314,1
730,9562,1
730,10508,1
730,14040,1
730,15381,1
752,158,1
752,4138,1
752,5600,1
752,7852,1
752,10228,1
752,10704,1
752,11007,1
752,11559,1
752,13486,1
752,13712,1
752,13823,1
752,14117,1
752,15351,3
761,1494,1
761,2360,1
761,5773,1
761,5781,1
761,8419,1
761,8709,1
761,10007,1
761,10480,1
761,10808,1
761,11404,1
761,12623,1
761,14261,1
761,14568,1
768,328,1
768,361,1
768,368,3
768,1089,1
768,1183,1
768,1700,3
768,1707,1
768,2597,1
768,2845,1
768,2992,6
768,3194,1
768,3362,1
768,3742,1
768,3792,1
768,4876,1
768,4929,2
768,4985,1
768,5111,1
768,5845,1
768,6615,1
768,6859,1
768,7004,1
768,7598,1
768,8034,1
768,8341,1
768,8637,1
768,9228,1
768,9471,1
768,9561,1
768,9562,1
768,10498,2
768,10589,1
768,10595,1
768,10739,1
768,10747,1
768,12068,1
768,12132,1
768,12135,1
768,13157,1
768,13478,1
768,14968,1
768,15011,1
792,0,1
792,42,1
792,118,1
792,119,1
792,297,3
792,318,3
792,411,2
792,415,1
792,417,21
792,421,1
792,474,4
792,519,4
792,520,2
792,539,2
792,540,1
792,667,2
792,680,2
792,747,1
792,748,1
792,766,5
792,787,4
792,788,1
792,971,1
792,1013,1
792,1022,1
792,1034,2
792,1035,1
792,1063,1
792,1098,2
792,1100,4
792,1158,1
792,1171,6
792,1175,2
792,1247,2
792,1260,3
792,1334,2
792,1421,5
792,1450,3
792,1507,3
792,1509,3
792,1518,2
792,1554,45
792,1555,1
792,1597,2
792,1632,1
792,1742,2
792,1840,1
792,1897,4
792,1929,5
792,1973,1
792,2018,1
792,2024,3
792,2027,1
792,2032,1
792,2088,22
792,2155,1
792,2168,22
792,2172,25
792,2173,1
792,2188,1
792,2261,2
792,2265,5
792,2282,1
792,2321,1
792,2322,1
792,2351,1
792,2442,1
792,2461,2
792,2484,1
792,2496,2
792,2627,13
792,2671,1
792,2711,2
792,2712,1
792,2739,1
792,2751,1
792,2760,2
792,2798,1
792,2922,1
792,3066,1
792,3075,3
792,3121,3
792,3192,1
792,3246,4
792,3248,2
792,3250,1
792,3260,1
792,3282,5
792,3354,1
792,3359,1
792,3380,2
792,3418,2
792,3524,1
792,3621,1
792,3652,1
792,3653,2
792,3657,1
792,3681,1
792,3735,2
792,3823,1
792,3968,3
792,3977,1
792,3999,1
792,4017,1
792,4045,1
792,4060,3
792,4071,1
792,4130,1
792,4188,1
792,4232,1
792,4254,1
792,4263,1
792,4345,1
792,4349,1
792,4365,1
792,4411,1
792,4555,1
792,4623,1
792,4684,1
792,4689,3
792,4692,1
792,4713,1
792,4813,1
792,4841,1
792,4852,2
792,4900,1
792,4933,1
792,4934,5
792,4936,1
792,4937,1
792,4980,1
792,5040,1
792,5056,1
792,5063,1
792,5148,3
792,5188,2
792,5224,1
792,5316,2
792,5318,1
792,5319,3
792,5324,3
792,5356,1
792,5389,15
792,5467,14
792,5468,9
792,5469,14
792,5473,3
792,5618,2
792,5625,1
792,5649,8
792,5664,3
792,5667,2
792,5718,1
792,5730,2
792,5899,1
792,5940,1
792,6017,2
792,6018,3
792,6042,3
792,6056,2
792,6069,3
792,6198,2
792,6276,1
792,6342,1
792,6370,8
792,6408,1
792,6419,6
792,6442,1
792,6455,1
792,6478,2
792,6554,5
792,6567,1
792,6615,1
792,6625,3
792,6713,1
792,6767,23
792,6776,1
792,6805,1
792,6882,1
792,6991,1
792,7027,1
792,7112,1
792,7199,1
792,7257,4
792,7305,1
792,7436,1
792,7669,2
792,7688,3
792,7723,1
792,7786,1
792,7855,4
792,7857,4
792,7938,1
792,7997,4
792,8000,1
792,8032,2
792,8034,1
792,8046,3
792,8055,1
792,8058,1
792,8060,1
792,8075,1
792,8088,2
792,8105,3
792,8114,2
792,8118,2
792,8149,1
792,8179,1
792,8196,1
792,8201,1
792,8311,1
792,8317,1
792,8319,1
792,8322,1
792,8407,3
792,8475,1
792,8634,1
792,8635,1
792,8649,1
792,8654,2
792,8658,4
792,8702,3
792,8871,1
792,8926,2
792,8957,1
792,8988,1
792,9314,1
792,9339,1
792,9412,2
792,9423,1
792,9430,3
792,9467,1
792,9494,5
792,9561,4
792,9654,1
792,9717,2
792,9798,1
792,9891,1
792,9912,1
792,10003,1
792,10077,2
792,10124,2
792,10125,1
792,10178,3
792,10269,3
792,10346,1
792,10349,1
792,10351,1
792,10364,1
792,10525,1
792,10593,2
792,10606,1
792,10676,41
792,10686,2
792,10761,8
792,10875,1
792,10965,1
792,11007,3
792,11039,1
792,11106,1
792,11144,1
792,11295,1
792,11307,3
792,11357,2
792,11368,1
792,11394,3
792,11404,21
792,11507,1
792,11653,1
792,11683,2
792,11786,4
792,11790,1
792,11828,3
792,11970,3
792,12017,1
792,12059,3
792,12106,3
792,12127,1
792,12129,1
792,12131,3
792,12135,1
792,12340,2
792,12342,1
792,12422,1
792,12524,1
792,12582,1
792,12659,1
792,12789,1
792,12795,3
792,12841,2
792,12877,4
792,12903,1
792,12908,1
792,12928,1
792,12945,5
792,12946,4
792,12953,1
792,12959,1
792,12983,1
792,12984,1
792,13000,3
792,13063,23
792,13124,1
792,13193,3
792,13241,1
792,13263,1
792,13311,1
792,13312,1
792,13385,1
792,13441,2
792,13463,1
792,13472,1
792,13564,1
792,13612,26
792,13629,5
792,13630,18
792,13667,2
792,13689,2
792,13691,1
792,13713,1
792,13840,1
792,13849,2
792,14054,1
792,14063,1
792,14080,1
792,14102,1
792,14124,1
792,14253,1
792,14314,4
792,14354,1
792,14373,1
792,14484,1
792,14506,1
792,14541,1
792,14564,1
792,14657,1
792,14662,3
792,14674,2
792,14687,5
792,14706,1
792,14725,14
792,14806,1
792,14807,10
792,14827,1
792,14832,1
792,14852,1
792,14949,1
792,15020,1
792,15089,1
792,15093,4
792,15122,6
792,15123,4
792,15134,2
792,15158,12
792,15160,3
792,15161,3
792,15162,1
792,15163,1
792,15164,2
792,15165,12
792,15170,2
792,15187,1
792,15261,5
792,15267,1
792,15287,1
792,15394,1
792,15424,1
795,172,1
795,955,2
795,970,3
795,1264,1
795,1411,1
795,1552,1
795,1709,1
795,1749,2
795,1929,1
795,1940,3
795,2450,1
795,2484,1
795,2518,1
795,2614,1
795,2800,1
795,3101,1
795,3533,1
795,3748,1
795,3923,1
795,4113,1
795,4363,1
795,4852,1
795,5075,1
795,5267,1
795,5311,4
795,5508,1
795,5578,1
795,5705,1
795,5792,3
795,6036,2
795,6258,1
795,6398,1
795,6503,1
795,6858,1
795,7305,1
795,7737,1
795,7914,1
795,8034,2
795,8047,1
795,8105,1
795,8150,1
795,8294,1
795,8749,1
795,8848,1
795,9205,1
795,9274,1
795,9561,2
795,9654,1
795,9891,1
795,9935,1
795,9961,6
795,9973,1
795,10007,1
795,10010,1
795,10124,5
795,10348,1
795,10402,1
795,10761,2
795,10762,1
795,10829,1
795,11129,1
795,11137,1
795,11491,1
795,11614,1
795,11845,2
795,11860,4
795,12541,4
795,12926,1
795,12959,2
795,13004,1
795,13119,1
795,13414,1
795,13445,1
795,13458,1
795,13500,1
795,13594,1
795,13689,1
795,13690,1
795,13894,1
795,14054,1
795,14276,1
795,14568,1
795,14741,1
795,14827,1
795,14838,1
795,15044,1
795,15158,6
795,15159,1
795,15165,3
820,1695,1
820,2027,1
820,3623,1
820,5506,1
820,5738,1
820,6650,1
820,6740,1
820,7624,1
820,7803,1
820,8874,1
820,9056,1
820,13643,1
820,14044,1
820,15382,1
822,166,1
822,169,1
822,172,1
822,692,1
822,786,1
822,1082,1
822,2024,1
822,2269,1
822,2966,1
822,3260,1
822,4942,2
822,6008,1
822,6082,1
822,6207,3
822,6615,1
822,7308,2
822,8325,1
822,9427,1
822,9697,1
822,9709,2
822,10219,1
822,10676,3
822,10765,3
822,10871,2
822,10958,1
822,11014,3
822,12068,1
822,12539,4
822,13216,1
822,13386,1
822,13699,1
822,13840,1
822,14074,1
822,15158,2
828,20,1
828,166,1
828,290,1
828,471,1
828,839,1
828,840,1
828,1196,1
828,1688,2
828,2360,1
828,2511,1
828,3194,1
828,3316,1
828,3823,1
828,3824,1
828,3868,1
828,3989,1
828,4301,1
828,4919,1
828,5286,1
828,5311,1
828,5772,3
828,5773,1
828,5781,1
828,5937,1
828,6086,1
828,6390,1
828,6435,1
828,6803,1
828,6856,1
828,6858,1
828,7136,1
828,8150,1
828,8419,2
828,8637,2
828,8875,1
828,9008,3
828,9165,1
828,9709,1
828,9846,1
828,9886,2
828,10693,1
828,10765,1
828,10981,1
828,11246,1
828,11404,1
828,12892,1
828,12955,1
828,13182,1
828,13647,1
828,14040,1
828,14117,3
828,14784,3
828,15245,1
840,105,1
840,267,1
840,976,1
840,1186,1
840,1268,1
840,1283,1
840,1871,1
840,1987,1
840,2057,3
840,2285,3
840,2332,1
840,2487,1
840,2753,1
840,2917,1
840,2968,3
840,3876,1
840,3924,1
